Dish_Name,Calories_100g,Protein_100g,Fat_100g,Carbs_100g,Portion_Unit,Calories_Portion
sesame toast,495.18634033203125,1.8990991115570068,49.378177642822266,11.146966934204102,toasted triangle,309.1819763183594
cracked wheat porridge (meetha daliya),81.56513977050781,2.6426796913146973,4.0806450843811035,8.870967864990234,bowl,328.70751953125
semolina porridge (suji/rava daliya),100.89435577392578,3.750359535217285,4.082014083862305,12.38705062866211,bowl,280.4862976074219
oatmeal porridge,72.85364532470703,2.595477342605591,3.2211055755615234,8.766331672668457,bowl,289.9574890136719
cornflakes with milk,117.32661437988281,3.59136700630188,5.119424343109131,14.948201179504395,bowl,326.1679992675781
rice flakes (chiwda/aval),112.4402847290039,3.6172661781311035,3.990647315979004,15.568704605102539,bowl,312.583984375
wheat flakes,112.4402847290039,3.6172661781311035,3.990647315979004,15.568704605102539,bowl,312.583984375
murmura (puffed rice),113.31719207763672,3.6205034255981445,4.042446136474609,15.66906452178955,bowl,315.02178955078125
puffed wheat (murmure/moori),113.31719207763672,3.6205034255981445,4.042446136474609,15.66906452178955,bowl,315.02178955078125
boiled egg (ubla anda),45.3546028137207,4.430860996246338,3.0388741493225098,0.11993376910686493,egg,68.4854507446289
fried egg,223.66744995117188,11.585453987121582,19.62242317199707,0.3135930597782135,egg,129.16795349121094
poached egg,123.86688232421875,11.97607135772705,8.194107055664062,0.3662499785423279,egg,69.3654556274414
scrambled egg (ande ki bhurji),155.97100830078125,10.290857315063477,12.212428092956543,1.3515714406967163,egg,109.17970275878906
baked egg,218.84698486328125,11.881781578063965,12.652177810668945,15.416930198669434,egg,221.03546142578125
plain omelette/omlet,272.4109802246094,9.664055824279785,25.74034881591797,0.6448251605033875,omelette,389.5476989746094
stuffed egg omelette/omlet,203.51486206054688,8.602519035339355,17.774503707885742,2.3019466400146484,omelette,533.2089233398438
pancake,203.35560607910156,5.68212890625,10.816617012023926,20.48965072631836,pancake,85.96858215332031
keema pancake,176.2749786376953,9.006999969482422,11.245588302612305,9.559337615966797,pancake,194.5767364501953
vegetable pancake,125.17634582519531,3.865659475326538,6.573175430297852,12.23516845703125,pancake,146.6440887451172
jam and fruit pancake,162.0184326171875,3.791611433029175,7.008038520812988,20.727575302124023,pancake,106.567626953125
khoa and coconut pancake,271.980712890625,6.979613304138184,15.294413566589355,27.323190689086914,pancake,193.5142822265625
brown stock,21.324813842773438,1.9483927488327026,1.3840610980987549,0.2517152726650238,cup,103.65458679199219
vegetable stock,17.604402542114258,0.2996930778026581,1.377679467201233,0.9595896005630493,cup,73.13308715820312
chicken stock,29.880197525024414,3.6864609718322754,1.5104801654815674,0.36780157685279846,cup,112.33460235595703
clear tomato soup (tamatar ka soup),80.07408905029297,4.793009281158447,12.224908828735352,3.4506852626800537,soup bowl,318.41461181640625
lentil soup,31.16623878479004,9.653425216674805,11.678777694702148,3.9445831775665283,soup bowl,121.308349609375
chicken consomme (clear chicken soup),47.944820404052734,11.471491813659668,12.01870346069336,1.1854139566421509,soup bowl,108.3073501586914
cream of tomato soup,97.81221771240234,4.610315799713135,13.115484237670898,3.9280059337615967,soup bowl,452.28369140625
cream of green peas soup,127.84082794189453,7.126903533935547,14.781371116638184,6.750673294067383,soup bowl,522.2297973632812
cream of spinach soup,100.53778076171875,5.214042663574219,13.30996322631836,3.446488857269287,soup bowl,465.117919921875
cream of mixed vegetable soup,59.64580535888672,6.844812393188477,9.04925537109375,4.931180953979492,soup bowl,216.15640258789062
cream of mushroom soup,117.27780151367188,6.6403021812438965,15.500728607177734,3.7424185276031494,soup bowl,439.8269348144531
chicken sweet corn soup,28.32048225402832,14.47509765625,12.593029975891113,1.632999062538147,soup bowl,68.46476745605469
minestrone soup,42.65936279296875,9.303705215454102,11.087420463562012,3.7148396968841553,soup bowl,98.16986083984375
